Geneid	Ctrl_1	Ctrl_2	Satb2_KO1	Satb2_KO2	Mta2_KO1	Mta2_KO2	Chd4_KO1	Chd4_KO2	Gatad2_KO1	Gatad2_KO2	Smarcd2_KO1	Smarcd2_KO2	Smarca4_KO1	Smarca4_KO2	Smarca5_KO1	Smarca5_KO2	Rbbp4_KO1	Rbbp4_KO2	Ctbp2_KO1	Ctbp2_KO2	Ncor1_KO1	Ncor1_KO2
Gm4487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm18369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm19829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930524C18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700100I10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm31072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir17hg	5	4	0	0	1	0	9	0	0	0	17	45	10	5	15	21	25	13	7	19	3	2
Mir17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir19a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir20a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir19b-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir92-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gpc5	3	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	0
4930505G20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm18367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Gm20713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm38045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gpc6	1	0	0	4	0	0	0	2	0	0	0	1	0	0	1	0	0	4	1	0	0	0
Mir6239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dct	0	0	18	7	1	0	0	0	0	0	1	0	0	0	1	1	0	0	2	0	0	0
4930435M08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26773	2	2	0	0	4	0	0	0	5	0	4	8	4	2	3	1	2	0	5	0	0	2
Tgds	190	192	114	139	154	188	204	152	133	138	162	202	168	209	163	199	190	123	164	171	166	126
Gpr180	132	143	253	180	226	231	236	175	321	179	249	216	152	145	172	161	196	168	148	95	119	84
4933431J24Rik	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
Sox21	92	114	325	301	232	236	228	195	100	104	108	130	69	94	118	150	139	116	113	90	92	112
Gm4675	8	10	0	3	9	0	20	4	0	2	2	7	5	13	9	9	4	14	0	1	10	3
Mir6241	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Gm9376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm32093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700044C05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Abcc4	580	793	1500	1517	1772	1503	1379	1674	1445	1164	2040	1816	543	757	1030	1036	905	1438	1066	894	949	883
Gm49033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
Gm23302	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0
Mir6391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27198	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	0
Gm22379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cldn10	0	0	0	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0
n-R5s51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dzip1	16	20	11	4	29	39	13	49	10	11	43	31	16	10	29	11	9	33	10	6	4	20
Gm49179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Dnajc3	2116	2333	2249	1958	2402	2362	2391	3653	2995	2424	2714	2115	2436	2894	2105	1987	2471	2607	2460	2134	2076	2269
AC154760.1	4	0	8	4	3	4	0	0	0	0	4	12	9	5	1	3	3	15	6	3	6	8
Uggt2	23	18	0	20	14	31	22	6	17	28	58	66	27	29	38	14	24	30	39	25	21	37
Gm16835	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Hs6st3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
Gm6087	0	1	0	0	0	0	1	1	1	0	0	2	0	0	1	0	1	0	1	0	0	0
Gm6212	0	0	0	2	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
1700006F04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm48985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930404K13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oxgr1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Gm48997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Mbnl2	2349	2532	3597	2586	2662	2568	2634	3337	3485	2372	3372	3582	2967	3099	2535	2517	2556	2662	2368	2216	2395	2194
Gm26679	0	0	0	0	1	0	7	4	0	0	0	0	3	8	0	0	0	0	0	3	0	4
Rap2a	1601	1938	2500	2340	2312	2573	3418	3381	2665	2167	2821	3164	1971	2262	1857	1861	1880	1792	1675	1632	1677	1503
Gm49008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rpl19-ps5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm17613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm41253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm18076	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Gm9391	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ipo5	870	1072	1192	1197	2529	1796	1479	2165	1410	1312	3621	2881	727	1018	1551	1626	1585	2714	1407	1207	1507	1311
Farp1	622	684	1301	1180	1016	1065	1418	1940	1273	1165	733	672	662	803	513	613	628	864	652	581	622	783
B930095G15Rik	109	89	127	126	65	131	111	286	199	110	136	82	128	129	86	136	115	153	112	113	79	113
Stk24	3878	3791	6050	5640	4597	4682	5729	5923	5507	5099	3528	3240	4461	4673	3003	2668	3491	3408	3111	3189	3281	3598
Gm49031	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Gm33299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc15a1	2749	2824	1026	1300	748	540	1916	2294	1477	1242	815	1006	3727	3670	1454	1716	2245	1425	1526	1982	1098	1382
Gm49035	0	0	0	0	0	0	0	0	0	0	0	1	4	1	0	0	0	0	0	0	0	2
Gm4529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dock9	337	390	747	724	697	600	607	708	727	616	763	736	371	463	341	425	433	588	399	359	379	379
Gm9395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1810041H14Rik	2	0	0	2	0	0	0	0	0	1	1	3	1	0	2	1	0	4	0	3	2	0
Ubac2	732	774	1177	1006	1178	1206	1546	1296	1452	1080	524	597	724	832	635	599	652	631	576	558	678	592
Gpr18	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	3	0	0	0	0
Gpr183	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Timm8a2	0	0	0	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
Gm49236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A330035P11Rik	81	99	53	78	111	49	151	130	160	92	87	87	138	129	90	71	105	75	103	111	86	71
Tm9sf2	7839	9198	4462	4160	4395	4550	6781	8118	6847	5919	7403	7560	11111	11421	8038	7974	8543	8023	8519	8536	7311	7134
Gm6254	5	13	12	18	34	28	12	0	1	20	23	54	17	16	27	20	12	14	13	16	20	6
Gm17082	7	6	20	0	4	0	7	0	0	1	12	8	2	6	7	13	10	9	6	2	9	6
Clybl	338	359	287	283	377	228	313	354	370	362	446	592	319	428	280	256	284	251	276	259	346	237
1700108J01Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC154683.1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
Gm25464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zic5	0	7	0	0	0	0	0	0	0	4	1	2	0	0	5	3	0	1	0	0	0	0
2610035F20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zic2	0	0	1	0	0	0	0	0	1	0	0	0	0	3	0	1	0	0	0	1	1	0
Gm10837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm9399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm18143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pcca	285	396	393	388	469	332	482	396	659	444	448	513	391	492	415	429	387	407	351	356	449	481
Gm49259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Ggact	603	622	802	659	571	479	1199	909	602	627	738	720	496	679	708	611	680	679	739	581	573	510
4930594M22Rik	3	9	19	2	1	0	1	26	26	2	25	9	9	12	10	4	24	10	18	16	9	17
Tmtc4	223	303	318	225	255	164	315	357	392	230	336	346	231	336	274	334	372	334	296	234	253	221
AC158982.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Gm49294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nalcn	0	1	0	0	0	0	0	0	0	0	0	1	2	4	0	0	0	0	1	0	2	1
Gm49297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Itgbl1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	2	0	0
Gm9308	6	1	0	0	1	0	0	0	0	0	4	4	6	5	1	5	6	17	2	0	9	4
Gm25272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fgf14	1	0	11	0	0	0	0	0	0	3	0	1	2	2	1	0	1	2	0	2	1	0
Gm28932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700024B18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49070	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0
Gm49071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr277-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930404O17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm9614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7962	3	4	0	6	2	15	3	0	0	0	9	3	6	3	2	2	4	1	2	0	0	0
Selenop	42014	37438	9518	7413	10989	10976	42181	42777	31917	26903	11776	10495	36542	39687	24768	21566	33285	18048	23942	28438	25563	27689
Ccdc152	25	15	0	1	0	0	8	37	5	3	10	3	17	17	8	14	12	5	15	7	16	11
Ghr	54	45	9	21	29	3	25	41	21	18	27	21	64	78	64	52	85	46	36	74	38	38
Gm22031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm17873	0	0	0	0	4	0	0	0	0	0	4	1	1	1	1	0	0	0	0	0	0	0
Fbxo4	616	559	368	427	603	470	858	588	739	590	323	372	538	579	431	449	504	325	395	468	471	481
AW549877	904	1041	473	286	393	363	498	470	456	407	1018	973	984	1111	941	943	899	835	810	821	956	849
Gm49286	2	0	0	0	0	0	0	0	0	0	0	3	0	3	2	1	0	0	1	0	0	0
Gm2093	2	5	0	0	0	0	0	0	0	3	0	5	0	1	1	0	1	2	1	0	1	8
BC037032	13	19	36	29	11	0	25	35	10	15	16	7	14	13	35	12	15	35	22	14	23	5
Oxct1	12807	13099	16336	13000	17571	13421	14279	17491	19714	17397	9982	9605	10439	13251	12273	12342	12393	13166	12451	11334	12905	11433
Gm15632	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Gm49301	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
Plcxd3	24	41	2	15	1	0	29	24	7	3	5	0	23	26	9	15	54	28	29	46	5	15
C6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm16374	3	6	3	2	3	4	8	3	7	4	5	4	1	2	5	0	0	1	3	5	2	2
Mroh2b	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	1	0	0	2	0	0	0
C7	0	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Gm25652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm16077	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Card6	210	236	178	156	217	190	198	280	343	234	206	226	290	248	203	190	223	235	194	174	190	226
Rpl37	2855	2535	5529	7139	10183	9207	8060	2824	4589	4869	3497	4720	2382	2818	3468	3020	3389	3457	2775	2715	3953	2911
Snord72	2	0	0	0	0	0	0	0	0	0	1	0	0	3	0	12	1	1	2	0	0	0
Gm10250	23	17	13	21	34	28	14	16	7	27	12	20	18	31	10	11	27	25	12	19	14	20
Prkaa1	2003	2377	1610	1085	1337	1120	1473	2872	2121	1851	2144	1918	2547	2740	2049	2112	2015	2305	1898	1911	1931	1908
Gm15938	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0
Ttc33	447	461	254	267	365	297	346	373	435	276	368	427	429	461	440	434	376	289	354	342	419	306
Ptger4	1041	919	828	851	618	667	1407	1164	1269	1162	599	547	1484	1416	548	504	950	567	658	814	906	966
Gm15937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Gm49093	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	0	1	0
Gm2157	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Gm2150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm46496	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	1	2	0
5430437J10Rik	3	5	0	0	0	0	0	0	0	0	0	1	2	1	0	1	0	0	0	4	2	0
Gm18715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm8043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49095	0	0	0	4	0	0	3	0	0	5	2	4	3	9	1	0	0	0	1	0	1	0
Gm8047	2	1	0	1	0	0	0	0	0	0	0	0	1	0	4	8	0	0	2	1	8	0
Gm23139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dab2	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	1	2	0	2	1	0	0
Gm16311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm18888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C9	52	59	0	0	11	0	17	9	22	18	19	17	39	39	29	17	48	23	63	69	14	18
Gm23218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fyb	0	0	3	0	0	0	0	0	0	4	0	0	0	2	0	1	0	5	0	2	0	0
Gm2245	0	0	0	0	0	0	0	0	0	0	0	5	0	0	3	0	0	0	0	0	4	0
Gm7666	2	1	3	4	4	4	4	0	5	2	7	6	1	2	8	2	2	7	3	2	1	3
Rictor	506	574	484	575	507	641	441	1095	692	680	884	844	736	672	602	533	591	659	580	506	489	483
Osmr	57	20	8	12	39	32	39	91	9	17	33	38	73	54	38	46	22	44	30	45	36	32
Gm38282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lifr	24	30	45	20	34	71	19	22	26	10	52	29	20	26	67	55	46	60	42	34	21	28
Egflam	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0
Gm16030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm16029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49207	0	0	0	6	17	8	5	0	0	3	0	1	1	0	0	1	1	3	0	0	0	3
Gm19227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gdnf	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
Wdr70	192	224	339	251	298	353	349	342	337	282	289	311	226	284	300	235	244	268	256	262	211	203
Rpl19-ps6	4	2	8	18	28	27	11	2	10	26	10	6	6	1	2	11	6	12	4	3	8	2
Gm27529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nup155	143	152	131	141	315	259	176	249	90	173	623	508	148	220	283	286	274	562	285	240	257	219
Cplane1	150	118	104	103	109	129	140	45	118	138	231	177	160	138	120	124	119	219	106	86	95	107
Gm24144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nipbl	1460	1670	1282	983	1029	1024	1003	1997	1325	1393	2444	2118	1716	2031	1505	1730	1547	2047	1713	1386	1425	1663
Gm49247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm31282	0	4	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0
Gm49249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc1a3	4	12	1	0	1	0	1	0	0	0	1	8	37	13	5	3	0	0	5	4	12	4
Gm37310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5043	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	3	0	1	0
Gm5210	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Ranbp3l	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Nadk2	176	300	201	248	520	548	392	375	267	282	293	328	177	225	272	322	300	376	262	256	228	182
Skp2	24	52	34	24	56	40	61	39	10	29	95	125	23	24	57	45	57	56	46	27	48	17
Lmbrd2	1395	1719	1079	554	732	954	926	1785	1129	866	1833	1539	1849	2059	1761	1609	1644	2089	1611	1502	1362	1516
Gm8139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ugt3a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ugt3a2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Capsl	9	3	29	9	3	11	7	0	0	7	17	34	11	10	18	4	12	22	3	1	7	10
Il7r	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spef2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Gm26350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prlr	32	44	0	2	1	0	3	56	13	6	47	23	43	27	37	18	63	38	33	28	4	47
Gm21973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Agxt2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Dnajc21	230	288	233	280	304	252	196	355	137	187	393	463	312	362	285	299	361	334	294	297	274	196
Brix1	302	361	201	143	458	295	228	258	181	155	680	746	198	324	449	494	419	517	437	316	443	299
Rad1	79	50	63	53	94	60	60	101	37	45	108	119	54	78	97	70	76	72	84	76	58	47
Ttc23l	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm17044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm8174	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
Rai14	1804	1864	1793	1566	2552	2405	2769	2788	2515	2439	1674	1600	1633	2072	1713	1759	1822	1835	1696	1666	1792	1983
Gm10389	0	2	0	0	1	11	0	0	0	0	3	0	5	0	3	4	0	2	6	3	5	0
4930556M19Rik	28	38	28	27	55	6	80	40	58	63	79	66	46	52	36	47	73	40	68	39	34	49
Gm19276	15	6	0	2	0	0	2	5	0	9	0	11	13	19	0	4	3	2	8	4	16	13
Gm29742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1qtnf3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Amacr	123	144	150	157	178	129	186	93	139	192	117	215	155	142	164	141	194	126	133	115	132	87
Slc45a2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rxfp3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0
Adamts12	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0
Gm24844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tars	922	1141	1366	1332	2082	1836	1936	2078	1386	1025	1879	2071	948	1109	1490	1506	1476	1590	1409	1198	1257	1018
Gm49106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm41271	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Npr3	2	1	0	0	0	0	0	0	0	0	0	1	2	1	4	4	3	2	2	6	2	0
Gm5144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
1700047G03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sub1	540	668	261	339	566	483	571	643	499	337	621	955	635	715	788	745	763	627	578	648	730	514
Gm2559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zfr	1481	1721	1488	1105	1267	1000	1576	1793	1698	1476	2064	1728	1568	1840	1574	1495	1587	1928	1538	1390	1495	1599
Gm25713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir1898	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	3	0	7	0	0	0
Gm2573	5	0	0	4	0	0	1	0	0	0	6	3	2	0	1	6	0	0	0	0	0	0
Gm49240	0	0	0	1	2	0	0	0	0	2	15	2	0	1	2	0	1	0	0	2	1	5
Gm2581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mtmr12	718	958	1364	1218	1114	1028	1366	1594	1496	1140	971	909	897	942	861	888	1009	1048	834	793	809	827
Gm46497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1810049J17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
